city_code,prefecture,city,pref_kana,city_kana,manhole_url,status
352136,山口県,美祢市,ﾔﾏｸﾞﾁｹﾝ,ﾐﾈｼ,https://we-love-manho.com/yamaguti/mine/mine.html,OK
352152,山口県,周南市,ﾔﾏｸﾞﾁｹﾝ,ｼｭｳﾅﾝｼ,https://we-love-manho.com/yamaguti/syuunannsi/syuunannsi.html,OK
352161,山口県,山陽小野田市,ﾔﾏｸﾞﾁｹﾝ,ｻﾝﾖｳｵﾉﾀﾞｼ,https://we-love-manho.com/yamaguti/sannyouonoda/sannyouonoda.html,OK
353051,山口県,周防大島町,ﾔﾏｸﾞﾁｹﾝ,ｽｵｳｵｵｼﾏﾁｮｳ,https://we-love-manho.com/yamaguti/suouoosimatyou/suouoosimatyou.html,OK
353213,山口県,和木町,ﾔﾏｸﾞﾁｹﾝ,ﾜｷﾁｮｳ,https://we-love-manho.com/yamaguti/wakityou/wakityou.html,OK
353418,山口県,上関町,ﾔﾏｸﾞﾁｹﾝ,ｶﾐﾉｾｷﾁｮｳ,https://we-love-manho.com/yamaguti/kaminosekityou/kaminosekityou.html,OK
353434,山口県,田布施町,ﾔﾏｸﾞﾁｹﾝ,ﾀﾌﾞｾﾁｮｳ,https://we-love-manho.com/yamaguti/tabusetyou/tabusetyou.html,OK
353442,山口県,平生町,ﾔﾏｸﾞﾁｹﾝ,ﾋﾗｵﾁｮｳ,https://we-love-manho.com/yamaguti/hiraotyou/hiraotyou.html,OK
355020,山口県,阿武町,ﾔﾏｸﾞﾁｹﾝ,ｱﾌﾞﾁｮｳ,https://we-love-manho.com/yamaguti/abutyou/abutyou.html,OK
362018,徳島県,徳島市,ﾄｸｼﾏｹﾝ,ﾄｸｼﾏｼ,https://we-love-manho.com/tokusima/tokusimasi/tokusimasi.html,OK
362026,徳島県,鳴門市,ﾄｸｼﾏｹﾝ,ﾅﾙﾄｼ,https://we-love-manho.com/tokusima/naruto/naruto.html,OK
362034,徳島県,小松島市,ﾄｸｼﾏｹﾝ,ｺﾏﾂｼﾏｼ,https://we-love-manho.com/tokusima/komatusimasi/komatusimasi.html,OK
362042,徳島県,阿南市,ﾄｸｼﾏｹﾝ,ｱﾅﾝｼ,https://we-love-manho.com/tokusima/anannsi/anannsi.html,OK
362051,徳島県,吉野川市,ﾄｸｼﾏｹﾝ,ﾖｼﾉｶﾞﾜｼ,https://we-love-manho.com/tokusima/yosinogawa/yosinogawa.html,OK
362069,徳島県,阿波市,ﾄｸｼﾏｹﾝ,ｱﾜｼ,https://we-love-manho.com/tokusima/awasi/awasi.html,OK
362077,徳島県,美馬市,ﾄｸｼﾏｹﾝ,ﾐﾏｼ,https://we-love-manho.com/tokusima/mima/mima.html,OK
362085,徳島県,三好市,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,https://we-love-manho.com/tokusima/miyosisi/miyosisi.html,OK
363014,徳島県,勝浦町,ﾄｸｼﾏｹﾝ,ｶﾂｳﾗﾁｮｳ,https://we-love-manho.com/tokusima/katuuratyou/katuuratyou.html,OK
363022,徳島県,上勝町,ﾄｸｼﾏｹﾝ,ｶﾐｶﾂﾁｮｳ,https://we-love-manho.com/tokusima/kamikatutyou/kamikatutyou.html,OK
363219,徳島県,佐那河内村,ﾄｸｼﾏｹﾝ,ｻﾅｺﾞｳﾁｿﾝ,https://we-love-manho.com/tokusima/sanagoutisonn/sanagoutisonn.html,OK
363413,徳島県,石井町,ﾄｸｼﾏｹﾝ,ｲｼｲﾁｮｳ,https://we-love-manho.com/tokusima/isiityou/isiityou.html,OK
363421,徳島県,神山町,ﾄｸｼﾏｹﾝ,ｶﾐﾔﾏﾁｮｳ,https://we-love-manho.com/tokusima/kamiyamatyou/kamiyamatyou.html,OK
363685,徳島県,那賀町,ﾄｸｼﾏｹﾝ,ﾅｶﾁｮｳ,https://we-love-manho.com/tokusima/nakatyou/nakatyou.html,OK
363839,徳島県,牟岐町,ﾄｸｼﾏｹﾝ,ﾑｷﾞﾁｮｳ,https://we-love-manho.com/tokusima/mugityou/mugityou.html,OK
363871,徳島県,美波町,ﾄｸｼﾏｹﾝ,ﾐﾅﾐﾁｮｳ,https://we-love-manho.com/tokusima/minami/minami.html,OK
363880,徳島県,海陽町,ﾄｸｼﾏｹﾝ,ｶｲﾖｳﾁｮｳ,https://we-love-manho.com/tokusima/kaiyoutyou/kaiyoutyou.html,OK
364011,徳島県,松茂町,ﾄｸｼﾏｹﾝ,ﾏﾂｼｹﾞﾁｮｳ,https://we-love-manho.com/tokusima/matusigetyou/matusigetyou.html,OK
364029,徳島県,北島町,ﾄｸｼﾏｹﾝ,ｷﾀｼﾞﾏﾁｮｳ,https://we-love-manho.com/tokusima/kitajimatyou/kitajimatyou.html,OK
364037,徳島県,藍住町,ﾄｸｼﾏｹﾝ,ｱｲｽﾞﾐﾁｮｳ,https://we-love-manho.com/tokusima/aizumityou/aizumityou.html,OK
364045,徳島県,板野町,ﾄｸｼﾏｹﾝ,ｲﾀﾉﾁｮｳ,https://we-love-manho.com/tokusima/itanotyou/itanotyou.html,OK
364053,徳島県,上板町,ﾄｸｼﾏｹﾝ,ｶﾐｲﾀﾁｮｳ,https://we-love-manho.com/tokusima/kamiitatyou/kamiitatyou.html,OK
364681,徳島県,つるぎ町,ﾄｸｼﾏｹﾝ,ﾂﾙｷﾞﾁｮｳ,https://we-love-manho.com/tokusima/turugityou/turugityou.html,OK
364894,徳島県,東みよし町,ﾄｸｼﾏｹﾝ,ﾋｶﾞｼﾐﾖｼﾁｮｳ,https://we-love-manho.com/tokusima/higasimiyosityou/higasimiyosityou.html,OK
372013,香川県,高松市,ｶｶﾞﾜｹﾝ,ﾀｶﾏﾂｼ,https://we-love-manho.com/kagawa/takamatu/takamatu.html,OK
372021,香川県,丸亀市,ｶｶﾞﾜｹﾝ,ﾏﾙｶﾞﾒｼ,https://we-love-manho.com/kagawa/marugame/marugame.html,OK
372030,香川県,坂出市,ｶｶﾞﾜｹﾝ,ｻｶｲﾃﾞｼ,https://we-love-manho.com/kagawa/sakaide/sakaide.html,OK
372048,香川県,善通寺市,ｶｶﾞﾜｹﾝ,ｾﾞﾝﾂｳｼﾞｼ,https://we-love-manho.com/kagawa/zenntuuji/zenntuuji.html,OK
372056,香川県,観音寺市,ｶｶﾞﾜｹﾝ,ｶﾝｵﾝｼﾞｼ,https://we-love-manho.com/kagawa/kannnonnji/kannnonnji.html,OK
372064,香川県,さぬき市,ｶｶﾞﾜｹﾝ,ｻﾇｷｼ,https://we-love-manho.com/kagawa/sanuki/sanuki.html,OK
372072,香川県,東かがわ市,ｶｶﾞﾜｹﾝ,ﾋｶﾞｼｶｶﾞﾜｼ,https://we-love-manho.com/kagawa/higasikagawa/higasikagawa.html,OK
372081,香川県,三豊市,ｶｶﾞﾜｹﾝ,ﾐﾄﾖｼ,https://we-love-manho.com/kagawa/mitoyo/mitoyo.html,OK
373222,香川県,土庄町,ｶｶﾞﾜｹﾝ,ﾄﾉｼｮｳﾁｮｳ,https://we-love-manho.com/kagawa/tonosyou/tonosyou.html,OK
373249,香川県,小豆島町,ｶｶﾞﾜｹﾝ,ｼｮｳﾄﾞｼﾏﾁｮｳ,https://we-love-manho.com/kagawa/syoudosimatyou/syoudosimatyou.html,OK
373419,香川県,三木町,ｶｶﾞﾜｹﾝ,ﾐｷﾁｮｳ,https://we-love-manho.com/kagawa/miki/miki.html,OK
373648,香川県,直島町,ｶｶﾞﾜｹﾝ,ﾅｵｼﾏﾁｮｳ,https://we-love-manho.com/kagawa/naosimatyou/naosimatyou.html,OK
373869,香川県,宇多津町,ｶｶﾞﾜｹﾝ,ｳﾀﾂﾞﾁｮｳ,https://we-love-manho.com/kagawa/utadutyou/utadutyou.html,OK
373877,香川県,綾川町,ｶｶﾞﾜｹﾝ,ｱﾔｶﾞﾜﾁｮｳ,https://we-love-manho.com/kagawa/ayagawa/ayagawa.html,OK
374032,香川県,琴平町,ｶｶﾞﾜｹﾝ,ｺﾄﾋﾗﾁｮｳ,https://we-love-manho.com/kagawa/kotohira/kotohira.html,OK
374041,香川県,多度津町,ｶｶﾞﾜｹﾝ,ﾀﾄﾞﾂﾁｮｳ,https://we-love-manho.com/kagawa/tadotu/tadotu.html,OK
374067,香川県,まんのう町,ｶｶﾞﾜｹﾝ,ﾏﾝﾉｳﾁｮｳ,https://we-love-manho.com/kagawa/mannnou/mannnou.html,OK
382019,愛媛県,松山市,ｴﾋﾒｹﾝ,ﾏﾂﾔﾏｼ,https://we-love-manho.com/ehime/matuyama/matuyama.html,OK
382027,愛媛県,今治市,ｴﾋﾒｹﾝ,ｲﾏﾊﾞﾘｼ,https://we-love-manho.com/ehime/imabari/imabari.html,OK
382035,愛媛県,宇和島市,ｴﾋﾒｹﾝ,ｳﾜｼﾞﾏｼ,https://we-love-manho.com/ehime/uwajima/uwajima.html,OK
382043,愛媛県,八幡浜市,ｴﾋﾒｹﾝ,ﾔﾜﾀﾊﾏｼ,https://we-love-manho.com/ehime/yawatahamasi/yawatahamasi.html,OK
382051,愛媛県,新居浜市,ｴﾋﾒｹﾝ,ﾆｲﾊﾏｼ,https://we-love-manho.com/ehime/niihama/niihama.html,OK
382060,愛媛県,西条市,ｴﾋﾒｹﾝ,ｻｲｼﾞｮｳｼ,https://we-love-manho.com/ehime/saijyou/saijyou.html,OK
382078,愛媛県,大洲市,ｴﾋﾒｹﾝ,ｵｵｽﾞｼ,https://we-love-manho.com/ehime/oozusi/oozusi.html,OK
382108,愛媛県,伊予市,ｴﾋﾒｹﾝ,ｲﾖｼ,https://we-love-manho.com/ehime/iyosi/iyosi.html,OK
382132,愛媛県,四国中央市,ｴﾋﾒｹﾝ,ｼｺｸﾁｭｳｵｳｼ,https://we-love-manho.com/ehime/sikokutyuuou/sikokutyuuou.html,OK
382141,愛媛県,西予市,ｴﾋﾒｹﾝ,ｾｲﾖｼ,https://we-love-manho.com/ehime/seiyo/seiyo.html,OK
382159,愛媛県,東温市,ｴﾋﾒｹﾝ,ﾄｳｵﾝｼ,https://we-love-manho.com/ehime/touonnsi/touonnsi.html,OK
383562,愛媛県,上島町,ｴﾋﾒｹﾝ,ｶﾐｼﾞﾏﾁｮｳ,https://we-love-manho.com/ehime/kamijimatyou/kamijimatyou.html,OK
383864,愛媛県,久万高原町,ｴﾋﾒｹﾝ,ｸﾏｺｳｹﾞﾝﾁｮｳ,https://we-love-manho.com/ehime/kumakougenntyou/kumakougenntyou.html,OK
384011,愛媛県,松前町,ｴﾋﾒｹﾝ,ﾏｻｷﾁｮｳ,https://we-love-manho.com/ehime/masakityou/masakityou.html,OK
384020,愛媛県,砥部町,ｴﾋﾒｹﾝ,ﾄﾍﾞﾁｮｳ,https://we-love-manho.com/ehime/tobetyou/tobetyou.html,OK
384224,愛媛県,内子町,ｴﾋﾒｹﾝ,ｳﾁｺﾁｮｳ,https://we-love-manho.com/ehime/utiko/utiko.html,OK
384429,愛媛県,伊方町,ｴﾋﾒｹﾝ,ｲｶﾀﾁｮｳ,https://we-love-manho.com/ehime/ikatatyou/ikatatyou.html,OK
384844,愛媛県,松野町,ｴﾋﾒｹﾝ,ﾏﾂﾉﾁｮｳ,https://we-love-manho.com/ehime/matunotyou/matunotyou.html,OK
384887,愛媛県,鬼北町,ｴﾋﾒｹﾝ,ｷﾎｸﾁｮｳ,https://we-love-manho.com/ehime/kihokutyou/kihokutyou.html,OK
385069,愛媛県,愛南町,ｴﾋﾒｹﾝ,ｱｲﾅﾝﾁｮｳ,https://we-love-manho.com/ehime/ainanntyou/ainanntyou.html,OK
392014,高知県,高知市,ｺｳﾁｹﾝ,ｺｳﾁｼ,https://we-love-manho.com/kouti/kouti/kouti.html,OK
392022,高知県,室戸市,ｺｳﾁｹﾝ,ﾑﾛﾄｼ,https://we-love-manho.com/kouti/murotosi/murotosi.html,OK
392031,高知県,安芸市,ｺｳﾁｹﾝ,ｱｷｼ,https://we-love-manho.com/kouti/akisi/akisi.html,OK
392049,高知県,南国市,ｺｳﾁｹﾝ,ﾅﾝｺｸｼ,https://we-love-manho.com/kouti/nannkokusi/nannkokusi.html,OK
392057,高知県,土佐市,ｺｳﾁｹﾝ,ﾄｻｼ,https://we-love-manho.com/kouti/tosasi/tosasi.html,OK
392065,高知県,須崎市,ｺｳﾁｹﾝ,ｽｻｷｼ,https://we-love-manho.com/kouti/susakisi/susakisi.html,OK
392081,高知県,宿毛市,ｺｳﾁｹﾝ,ｽｸﾓｼ,https://we-love-manho.com/kouti/sukumosi/sukumosi.html,OK
392090,高知県,土佐清水市,ｺｳﾁｹﾝ,ﾄｻｼﾐｽﾞｼ,https://we-love-manho.com/kouti/tosasimizu/tosasimizu.html,OK
392103,高知県,四万十市,ｺｳﾁｹﾝ,ｼﾏﾝﾄｼ,https://we-love-manho.com/kouti/simanntosi/simanntosi.html,OK
392111,高知県,香南市,ｺｳﾁｹﾝ,ｺｳﾅﾝｼ,https://we-love-manho.com/kouti/kounann/kounann.html,OK
392120,高知県,香美市,ｺｳﾁｹﾝ,ｶﾐｼ,https://we-love-manho.com/kouti/kami/kami.html,OK
393011,高知県,東洋町,ｺｳﾁｹﾝ,ﾄｳﾖｳﾁｮｳ,https://we-love-manho.com/kouti/touyoutyou/touyoutyou.html,OK
393029,高知県,奈半利町,ｺｳﾁｹﾝ,ﾅﾊﾘﾁｮｳ,https://we-love-manho.com/kouti/naharityou/naharityou.html,OK
393037,高知県,田野町,ｺｳﾁｹﾝ,ﾀﾉﾁｮｳ,https://we-love-manho.com/kouti/tanotyou/tanotyou.html,OK
393045,高知県,安田町,ｺｳﾁｹﾝ,ﾔｽﾀﾞﾁｮｳ,https://we-love-manho.com/kouti/yasudatyou/yasudatyou.html,OK
393053,高知県,北川村,ｺｳﾁｹﾝ,ｷﾀｶﾞﾜﾑﾗ,https://we-love-manho.com/kouti/kitagawamura/kitagawamura.html,OK
393061,高知県,馬路村,ｺｳﾁｹﾝ,ｳﾏｼﾞﾑﾗ,https://we-love-manho.com/kouti/umaji/umaji.html,No infrastructure
393070,高知県,芸西村,ｺｳﾁｹﾝ,ｹﾞｲｾｲﾑﾗ,https://we-love-manho.com/kouti/geisei/geisei.html,OK
393410,高知県,本山町,ｺｳﾁｹﾝ,ﾓﾄﾔﾏﾁｮｳ,https://we-love-manho.com/kouti/motoyama/motoyama.html,No infrastructure
393444,高知県,大豊町,ｺｳﾁｹﾝ,ｵｵﾄﾖﾁｮｳ,https://we-love-manho.com/kouti/ooootooyoo/ooootooyoo.html,No infrastructure
393631,高知県,土佐町,ｺｳﾁｹﾝ,ﾄｻﾁｮｳ,https://we-love-manho.com/kouti/tosatyou/tosatyou.html,OK
393649,高知県,大川村,ｺｳﾁｹﾝ,ｵｵｶﾜﾑﾗ,https://we-love-manho.com/kouti/ookawamura/ookawamura.html,OK
393860,高知県,いの町,ｺｳﾁｹﾝ,ｲﾉﾁｮｳ,https://we-love-manho.com/kouti/ino/ino.html,OK
393878,高知県,仁淀川町,ｺｳﾁｹﾝ,ﾆﾖﾄﾞｶﾞﾜﾁｮｳ,https://we-love-manho.com/kouti/niyodogawatyou/niyodogawatyou.html,OK
394017,高知県,中土佐町,ｺｳﾁｹﾝ,ﾅｶﾄｻﾁｮｳ,https://we-love-manho.com/kouti/nakatosa/nakatosa.html,OK
394025,高知県,佐川町,ｺｳﾁｹﾝ,ｻｶﾜﾁｮｳ,https://we-love-manho.com/kouti/sakawatyou/sakawatyou.html,OK
394033,高知県,越知町,ｺｳﾁｹﾝ,ｵﾁﾁｮｳ,https://we-love-manho.com/kouti/otityou/otityou.html,OK
394050,高知県,梼原町,ｺｳﾁｹﾝ,ﾕｽﾊﾗﾁｮｳ,https://we-love-manho.com/kouti/yusuhara/yusuhara.html,OK
394106,高知県,日高村,ｺｳﾁｹﾝ,ﾋﾀﾞｶﾑﾗ,https://we-love-manho.com/kouti/hidaka/hidaka.html,No infrastructure
394114,高知県,津野町,ｺｳﾁｹﾝ,ﾂﾉﾁｮｳ,https://we-love-manho.com/kouti/tunotyou/tunotyou.html,OK
394122,高知県,四万十町,ｺｳﾁｹﾝ,ｼﾏﾝﾄﾁｮｳ,https://we-love-manho.com/kouti/simanntotyou/simanntotyou.html,OK
394246,高知県,大月町,ｺｳﾁｹﾝ,ｵｵﾂｷﾁｮｳ,https://we-love-manho.com/kouti/ootukityou/ootukityou.html,OK
394271,高知県,三原村,ｺｳﾁｹﾝ,ﾐﾊﾗﾑﾗ,https://we-love-manho.com/kouti/miharamura/miharamura.html,OK
394289,高知県,黒潮町,ｺｳﾁｹﾝ,ｸﾛｼｵﾁｮｳ,https://we-love-manho.com/kouti/kurosiotyou/kurosiotyou.html,OK
401005,福岡県,北九州市,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼ,https://we-love-manho.com/hukuoka/kitakyuusyuu/kitakyuusyuu.html,OK
401307,福岡県,福岡市,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼ,https://we-love-manho.com/hukuoka/hukuoka/hukuoka.html,OK
402028,福岡県,大牟田市,ﾌｸｵｶｹﾝ,ｵｵﾑﾀｼ,https://we-love-manho.com/hukuoka/oomuta/oomuta.html,OK
402036,福岡県,久留米市,ﾌｸｵｶｹﾝ,ｸﾙﾒｼ,https://we-love-manho.com/hukuoka/kurumesi/kurumesi.html,OK
402044,福岡県,直方市,ﾌｸｵｶｹﾝ,ﾉｵｶﾞﾀｼ,https://we-love-manho.com/hukuoka/noogatasi/noogatasi.html,OK
402052,福岡県,飯塚市,ﾌｸｵｶｹﾝ,ｲｲﾂﾞｶｼ,https://we-love-manho.com/hukuoka/iidukasi/iidukasi.html,OK
402061,福岡県,田川市,ﾌｸｵｶｹﾝ,ﾀｶﾞﾜｼ,https://we-love-manho.com/hukuoka/tagawasi/tagawasi.html,OK
402079,福岡県,柳川市,ﾌｸｵｶｹﾝ,ﾔﾅｶﾞﾜｼ,https://we-love-manho.com/hukuoka/yanagawa/yanagawa.html,OK
402109,福岡県,八女市,ﾌｸｵｶｹﾝ,ﾔﾒｼ,https://we-love-manho.com/hukuoka/yame/yame.html,OK
402117,福岡県,筑後市,ﾌｸｵｶｹﾝ,ﾁｸｺﾞｼ,https://we-love-manho.com/hukuoka/tikugosi/tikugosi.html,OK
402125,福岡県,大川市,ﾌｸｵｶｹﾝ,ｵｵｶﾜｼ,https://we-love-manho.com/hukuoka/ookawasi/ookawasi.html,OK
402133,福岡県,行橋市,ﾌｸｵｶｹﾝ,ﾕｸﾊｼｼ,https://we-love-manho.com/hukuoka/yukuhasisi/yukuhasisi.html,OK
402141,福岡県,豊前市,ﾌｸｵｶｹﾝ,ﾌﾞｾﾞﾝｼ,https://we-love-manho.com/hukuoka/buzennsi/buzennsi.html,OK
402150,福岡県,中間市,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,https://we-love-manho.com/hukuoka/nakamasi/nakamasi.html,OK
402168,福岡県,小郡市,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,https://we-love-manho.com/hukuoka/ogoorisi/ogoorisi.html,OK
402176,福岡県,筑紫野市,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,https://we-love-manho.com/hukuoka/tikusino/tikusino.html,OK
402184,福岡県,春日市,ﾌｸｵｶｹﾝ,ｶｽｶﾞｼ,https://we-love-manho.com/hukuoka/kasugasi/kasugasi.html,OK
402192,福岡県,大野城市,ﾌｸｵｶｹﾝ,ｵｵﾉｼﾞｮｳｼ,https://we-love-manho.com/hukuoka/oonojyou/oonojyou.html,OK
402206,福岡県,宗像市,ﾌｸｵｶｹﾝ,ﾑﾅｶﾀｼ,https://we-love-manho.com/hukuoka/munakatasi/munakatasi.html,OK
402214,福岡県,太宰府市,ﾌｸｵｶｹﾝ,ﾀﾞｻﾞｲﾌｼ,https://we-love-manho.com/hukuoka/dazaihu/dazaihu.html,OK
402231,福岡県,古賀市,ﾌｸｵｶｹﾝ,ｺｶﾞｼ,https://we-love-manho.com/hukuoka/kogasi/kogasi.html,OK
402249,福岡県,福津市,ﾌｸｵｶｹﾝ,ﾌｸﾂｼ,https://we-love-manho.com/hukuoka/hukutusi/hukutusi.html,OK
402257,福岡県,うきは市,ﾌｸｵｶｹﾝ,ｳｷﾊｼ,https://we-love-manho.com/hukuoka/ukiha/ukiha.html,OK
402265,福岡県,宮若市,ﾌｸｵｶｹﾝ,ﾐﾔﾜｶｼ,https://we-love-manho.com/hukuoka/miyawakasi/miyawakasi.html,OK
402273,福岡県,嘉麻市,ﾌｸｵｶｹﾝ,ｶﾏｼ,https://we-love-manho.com/hukuoka/kamasi/kamasi.html,OK
402281,福岡県,朝倉市,ﾌｸｵｶｹﾝ,ｱｻｸﾗｼ,https://we-love-manho.com/hukuoka/asakurasi/asakurasi.html,OK
402290,福岡県,みやま市,ﾌｸｵｶｹﾝ,ﾐﾔﾏｼ,https://we-love-manho.com/hukuoka/miyamasi/miyamasi.html,OK
402303,福岡県,糸島市,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,https://we-love-manho.com/hukuoka/itosimasi/itosimasi.html,OK
402311,福岡県,那珂川市,ﾌｸｵｶｹﾝ,ﾅｶｶﾞﾜｼ,https://we-love-manho.com/hukuoka/nakagawasi/nakagawasi.html,OK
403415,福岡県,宇美町,ﾌｸｵｶｹﾝ,ｳﾐﾏﾁ,https://we-love-manho.com/hukuoka/umimati/umimati.html,OK
403423,福岡県,篠栗町,ﾌｸｵｶｹﾝ,ｻｻｸﾞﾘﾏﾁ,https://we-love-manho.com/hukuoka/sasaguri/sasaguri.html,OK
403431,福岡県,志免町,ﾌｸｵｶｹﾝ,ｼﾒﾏﾁ,https://we-love-manho.com/hukuoka/simemati/simemati.html,OK
403440,福岡県,須恵町,ﾌｸｵｶｹﾝ,ｽｴﾏﾁ,https://we-love-manho.com/hukuoka/suemati/suemati.html,OK
403458,福岡県,新宮町,ﾌｸｵｶｹﾝ,ｼﾝｸﾞｳﾏﾁ,https://we-love-manho.com/hukuoka/sinnguu/sinnguu.html,OK
403482,福岡県,久山町,ﾌｸｵｶｹﾝ,ﾋｻﾔﾏﾏﾁ,https://we-love-manho.com/hukuoka/hisayamamati/hisayamamati.html,OK
403491,福岡県,粕屋町,ﾌｸｵｶｹﾝ,ｶｽﾔﾏﾁ,https://we-love-manho.com/hukuoka/kasuyamati/kasuyamati.html,OK
403814,福岡県,芦屋町,ﾌｸｵｶｹﾝ,ｱｼﾔﾏﾁ,https://we-love-manho.com/hukuoka/asiyamati/asiyamati.html,OK
403822,福岡県,水巻町,ﾌｸｵｶｹﾝ,ﾐｽﾞﾏｷﾏﾁ,https://we-love-manho.com/hukuoka/mizumakimati/mizumakimati.html,OK
403831,福岡県,岡垣町,ﾌｸｵｶｹﾝ,ｵｶｶﾞｷﾏﾁ,https://we-love-manho.com/hukuoka/okagakimati/okagakimati.html,OK
403849,福岡県,遠賀町,ﾌｸｵｶｹﾝ,ｵﾝｶﾞﾁｮｳ,https://we-love-manho.com/hukuoka/onngatyou/onngatyou.html,OK
404012,福岡県,小竹町,ﾌｸｵｶｹﾝ,ｺﾀｹﾏﾁ,https://we-love-manho.com/hukuoka/kotakemati/kotakemati.html,OK
404021,福岡県,鞍手町,ﾌｸｵｶｹﾝ,ｸﾗﾃﾏﾁ,https://we-love-manho.com/hukuoka/kuratemati/kuratemati.html,OK
404217,福岡県,桂川町,ﾌｸｵｶｹﾝ,ｹｲｾﾝﾏﾁ,https://we-love-manho.com/hukuoka/keisennmati/keisennmati.html,OK
404471,福岡県,筑前町,ﾌｸｵｶｹﾝ,ﾁｸｾﾞﾝﾏﾁ,https://we-love-manho.com/hukuoka/tikuzennmati/tikuzennmati.html,OK
404489,福岡県,東峰村,ﾌｸｵｶｹﾝ,ﾄｳﾎｳﾑﾗ,https://we-love-manho.com/hukuoka/touhoumura/touhoumura.html,OK
405035,福岡県,大刀洗町,ﾌｸｵｶｹﾝ,ﾀﾁｱﾗｲﾏﾁ,https://we-love-manho.com/hukuoka/tatiaraimati/tatiaraimati.html,OK
405221,福岡県,大木町,ﾌｸｵｶｹﾝ,ｵｵｷﾏﾁ,https://we-love-manho.com/hukuoka/ookimati/ookimati.html,No infrastructure
405442,福岡県,広川町,ﾌｸｵｶｹﾝ,ﾋﾛｶﾜﾏﾁ,https://we-love-manho.com/hukuoka/hirokawamati/hirokawamati.html,OK
406015,福岡県,香春町,ﾌｸｵｶｹﾝ,ｶﾜﾗﾏﾁ,https://we-love-manho.com/hukuoka/kawaramati/kawaramati.html,OK
406023,福岡県,添田町,ﾌｸｵｶｹﾝ,ｿｴﾀﾞﾏﾁ,https://we-love-manho.com/hukuoka/soedamati/soedamati.html,OK
406040,福岡県,糸田町,ﾌｸｵｶｹﾝ,ｲﾄﾀﾞﾏﾁ,https://we-love-manho.com/hukuoka/itodamati/itodamati.html,OK
406058,福岡県,川崎町,ﾌｸｵｶｹﾝ,ｶﾜｻｷﾏﾁ,https://we-love-manho.com/hukuoka/kawasakimati/kawasakimati.html,OK
406082,福岡県,大任町,ﾌｸｵｶｹﾝ,ｵｵﾄｳﾏﾁ,https://we-love-manho.com/hukuoka/ootoumati/ootoumati.html,OK
406091,福岡県,赤村,ﾌｸｵｶｹﾝ,ｱｶﾑﾗ,https://we-love-manho.com/hukuoka/aka/aka.html,No infrastructure
406104,福岡県,福智町,ﾌｸｵｶｹﾝ,ﾌｸﾁﾏﾁ,https://we-love-manho.com/hukuoka/hukutimati/hukutimati.html,OK
406210,福岡県,苅田町,ﾌｸｵｶｹﾝ,ｶﾝﾀﾞﾏﾁ,https://we-love-manho.com/hukuoka/kanndamati/kanndamati.html,OK
406252,福岡県,みやこ町,ﾌｸｵｶｹﾝ,ﾐﾔｺﾏﾁ,https://we-love-manho.com/hukuoka/miyakomati/miyakomati.html,OK
406422,福岡県,吉富町,ﾌｸｵｶｹﾝ,ﾖｼﾄﾐﾏﾁ,https://we-love-manho.com/hukuoka/yositomi/yositomi.html,OK
406465,福岡県,上毛町,ﾌｸｵｶｹﾝ,ｺｳｹﾞﾏﾁ,https://we-love-manho.com/hukuoka/kougemati/kougemati.html,OK
406473,福岡県,築上町,ﾌｸｵｶｹﾝ,ﾁｸｼﾞｮｳﾏﾁ,https://we-love-manho.com/hukuoka/tikujyoumati/tikujyoumati.html,OK
412015,佐賀県,佐賀市,ｻｶﾞｹﾝ,ｻｶﾞｼ,https://we-love-manho.com/saga/saga/saga.html,OK
412023,佐賀県,唐津市,ｻｶﾞｹﾝ,ｶﾗﾂｼ,https://we-love-manho.com/saga/karatu/karatu.html,OK
412031,佐賀県,鳥栖市,ｻｶﾞｹﾝ,ﾄｽｼ,https://we-love-manho.com/saga/tosusi/tosusi.html,OK
412040,佐賀県,多久市,ｻｶﾞｹﾝ,ﾀｸｼ,https://we-love-manho.com/saga/takusi/takusi.html,OK
412058,佐賀県,伊万里市,ｻｶﾞｹﾝ,ｲﾏﾘｼ,https://we-love-manho.com/saga/imarisi/imarisi.html,OK
412066,佐賀県,武雄市,ｻｶﾞｹﾝ,ﾀｹｵｼ,https://we-love-manho.com/saga/takeosi/takeosi.html,OK
412074,佐賀県,鹿島市,ｻｶﾞｹﾝ,ｶｼﾏｼ,https://we-love-manho.com/saga/kasimasi/kasimasi.html,OK
412082,佐賀県,小城市,ｻｶﾞｹﾝ,ｵｷﾞｼ,https://we-love-manho.com/saga/ogisi/ogisi.html,OK
412091,佐賀県,嬉野市,ｻｶﾞｹﾝ,ｳﾚｼﾉｼ,https://we-love-manho.com/saga/uresinosi/uresinosi.html,OK
412104,佐賀県,神埼市,ｻｶﾞｹﾝ,ｶﾝｻﾞｷｼ,https://we-love-manho.com/saga/kannzakisi/kannzakisi.html,OK
